FID,the_geom,id,osm_id,name,type,ref
osm_transport_points.819,POINT (92.3738889851706 26.19150864162151),819,2328433522,,crossing,
osm_transport_points.820,POINT (92.48117583704902 26.45612666591387),820,2329587593,,crossing,
osm_transport_points.821,POINT (91.81915879135045 22.34720172471725),821,2333048308,Ispahani Bus Stop,bus_stop,
osm_transport_points.822,POINT (88.52623659925268 23.305513096448294),822,2336826484,Badkulla,station,BDZ
osm_transport_points.823,POINT (88.5518481749516 23.236245970631728),823,2336826486,Birnagar,station,BIJ
osm_transport_points.824,POINT (88.51527625502496 23.345568870610037),824,2336826490,,level_crossing,
osm_transport_points.825,POINT (88.26413809123528 24.089712977069155),825,2336878871,Berhampore Court,station,BPC
osm_transport_points.826,POINT (88.24310881818224 23.93333063609444),826,2336878862,Beldanga,station,BEB
osm_transport_points.827,POINT (88.30774913344703 23.688567328763384),827,2336978661,Debagram,station,DEB
osm_transport_points.828,POINT (88.38449911950278 23.611322056049175),828,2336878875,Bethuadahari,station,BTY
osm_transport_points.829,POINT (88.2674685566422 24.11988145824739),829,2337002686,Cossimbazar,station,CSZ
osm_transport_points.830,POINT (88.241623796397 23.986949251600265),830,2337002681,Bhabta,station,BFT
osm_transport_points.831,POINT (88.25644895235905 24.406517652529146),831,2337002689,Krishnapur,station,KRP
osm_transport_points.832,POINT (88.28102594974928 24.359731880671347),832,2337002697,Pirtala,station,PRTL
osm_transport_points.833,POINT (88.24702584917333 24.04880006948892),833,2337002693,New Balarampur Halt,station,NBPH
osm_transport_points.834,POINT (88.24432595434206 24.01816052535233),834,2337002701,Sargachhi,station,SGV
osm_transport_points.835,POINT (88.29387968208488 24.2835984674131),835,2337002707,Subarnamrigi,station,SBNM
osm_transport_points.836,POINT (88.4403570442604 23.48601645928059),836,2337284131,Dhubulia,station,DHU
osm_transport_points.837,POINT (92.03666113207606 24.522556636244246),837,2338253014,Kalaura Junction,station,
osm_transport_points.838,POINT (88.25876495602489 23.853661484620517),838,2337284137,Rejinagar,station,REJ
osm_transport_points.839,POINT (88.26952329638618 23.8221616219422),839,2337284139,Sirajnagar Halt,station,SRJN
osm_transport_points.840,POINT (88.4210757332952 23.52994375069912),840,2337284135,Muragatcha,station,MGM
osm_transport_points.841,POINT (88.35350527231901 23.637995367423088),841,2337284142,Sonadanga,station,SVH
osm_transport_points.842,POINT (88.46406223990152 23.43883355285044),842,2337284127,Bahaderpur,station,BPD
osm_transport_points.843,POINT (88.43108414477956 22.365826481206852),843,2337700691,Baruipur,station,
osm_transport_points.844,POINT (88.34729227041066 22.541445876697992),844,2338944721,Rabindra Sadan,subway_entrance,
osm_transport_points.845,POINT (88.34740802449352 22.541401452611183),845,2338944722,Rabindra Sadan,subway_entrance,
osm_transport_points.846,POINT (88.39782299278738 22.472733129957305),846,2339745405,New Garia,station,
osm_transport_points.847,POINT (88.40513352109724 22.46615769455576),847,2339753229,Garia,station,GIA
osm_transport_points.848,POINT (88.35102825229319 22.564616474554725),848,2338930538,Esplanade,subway_entrance,
osm_transport_points.849,POINT (88.43320082678792 22.39545625746814),849,2339804364,Mallikpur,station,MAK
osm_transport_points.850,POINT (88.4181133172566 22.454264360685755),850,2339770906,Narendrapur,station,NRPR
osm_transport_points.851,POINT (88.35135858309724 22.563281237379186),851,2338930539,Esplanade,subway_entrance,
osm_transport_points.852,POINT (88.43423976368632 22.412000625590082),852,2339803458,Subhashgram,station,
osm_transport_points.853,POINT (88.35039332312778 22.564008199841425),853,2338930540,Esplanade,subway_entrance,
osm_transport_points.854,POINT (91.80394647528084 22.328174217780145),854,2340241804,Bepari Para,bus_stop,
osm_transport_points.855,POINT (91.6892917628748 26.34177889880209),855,2340780169,Kamalpur,station,KAMP
osm_transport_points.856,POINT (91.81362388540884 22.338495274252864),856,2340254230,Dewanhat,bus_stop,
osm_transport_points.857,POINT (91.6444666858074 26.368569556820432),857,2340780174,KENDUKANA,station,KDKN
osm_transport_points.858,POINT (90.39629166797761 23.815398851004716),858,2341837806,,helipad,
osm_transport_points.859,POINT (91.81186435629462 22.378531686218253),859,2341947616,Textile Circle,bus_stop,
osm_transport_points.860,POINT (91.81388012018886 22.37525561936286),860,2341947281,Ruby Gate,bus_stop,
osm_transport_points.861,POINT (91.81529523690165 22.37239093631527),861,2341946239,Polytechnic Circle,bus_stop,
osm_transport_points.862,POINT (88.46672349415911 22.293462661262822),862,2364771027,Suriyapur‎,station,
osm_transport_points.863,POINT (88.45021315656408 22.33008428587533),863,2364759364,Krishna Mohan,station,
osm_transport_points.864,POINT (88.43506018436892 22.347019837418372),864,2364768081,,station,
osm_transport_points.865,POINT (88.27381198096396 22.099975143681547),865,2365290886,Udairampur‎,station,
osm_transport_points.866,POINT (88.2557298688858 22.076372793992363),866,2365294063,Kulpi‎,station,
osm_transport_points.867,POINT (91.07733739407973 26.499540565763027),867,2365222327,Sarupeta,station,SPQ
osm_transport_points.868,POINT (90.56018243399609 26.156301295531478),868,2365222354,,crossing,
osm_transport_points.869,POINT (88.46035634905144 22.315965389074705),869,2364769605,,station,
osm_transport_points.870,POINT (90.18086233954483 26.361810473920343),870,2365236523,,level_crossing,
osm_transport_points.871,POINT (90.27238333446803 26.40463764054735),871,2365236492,Kokrajhar,station,KOJ
osm_transport_points.872,POINT (88.24588079738078 22.035294930557654),872,2365296419,,station,
osm_transport_points.873,POINT (91.5288432768516 26.45114722869559),873,2365253018,Ghograpar,station,GGPR
osm_transport_points.874,POINT (90.54590914253902 24.456740675240354),874,2365305283,Gafargaon,station,
osm_transport_points.875,POINT (88.21781625771814 21.98810548624303),875,2365313972,,station,
osm_transport_points.876,POINT (88.23031954268203 21.824711347987545),876,2365337565,,station,
osm_transport_points.877,POINT (90.60447006343207 26.138761324950593),877,2365381923,,crossing,
osm_transport_points.878,POINT (91.41709758776102 26.450839026115887),878,2365493086,,level_crossing,
osm_transport_points.879,POINT (88.19396228329566 21.879962674412525),879,2365326483,,station,
osm_transport_points.880,POINT (88.55277127394811 22.367901086061323),880,2365741229,,station,
osm_transport_points.881,POINT (88.57405954780916 22.350775181497198),881,2365777867,,station,
osm_transport_points.882,POINT (91.52912624990273 26.069054987407725),882,2369272988,,crossing,
osm_transport_points.883,POINT (91.64343948357345 26.46400833710598),883,2372089857,,crossing,
osm_transport_points.884,POINT (88.45400295026496 22.424674063188434),884,2365704683,,station,
osm_transport_points.885,POINT (88.49364247911507 22.401882746450298),885,2365714186,,station,
osm_transport_points.886,POINT (91.52863909369029 26.451147061057526),886,2365493093,,crossing,
osm_transport_points.887,POINT (88.47603084326204 22.41205192283749),887,2365711966,,station,
osm_transport_points.888,POINT (91.00814696267719 26.501141090174002),888,2365493557,,level_crossing,
osm_transport_points.889,POINT (91.44477873917253 26.450861321978323),889,2365493090,,level_crossing,
osm_transport_points.890,POINT (88.46998782635006 22.710990739321232),890,2378547439,Hridaypur,station,HHR
osm_transport_points.891,POINT (88.44461697891029 22.686764189302693),891,2378518670,New Barrakpore,station,NBE
osm_transport_points.892,POINT (88.45301774136595 22.694791537971952),892,2378546217,Madhyamgram,station,MMG
osm_transport_points.893,POINT (88.41921528606679 22.650496532461204),893,2378503814,,station,
osm_transport_points.894,POINT (88.43491995512886 22.67665377005673),894,2378514765,Bisharpara Kodalia,station,BRPK
osm_transport_points.895,POINT (88.42738998859386 22.66421552866143),895,2378510543,Birati,station,BBT
osm_transport_points.896,POINT (89.05806894234541 25.672025440293396),896,2381262696,Badarganj,station,
osm_transport_points.897,POINT (91.09842299352204 22.823947948696514),897,2388373317,Sonapur Bus Terminal,bus_stop,
osm_transport_points.898,POINT (92.54185285321722 26.20429154687531),898,2383406894,,level_crossing,
osm_transport_points.899,POINT (92.5204269485061 26.204284422257615),899,2383406889,,crossing,
osm_transport_points.900,POINT (91.11510432194183 25.980508143187564),900,2394105644,,crossing,
osm_transport_points.901,POINT (91.06494299003799 25.980087120191172),901,2394105635,,crossing,
osm_transport_points.902,POINT (91.01271644101126 25.984072547512113),902,2394105685,,crossing,
osm_transport_points.903,POINT (90.65502987101274 23.225477991081817),903,2389086138,Chandpur Court Railway Station,station,
osm_transport_points.904,POINT (90.81169233519154 25.98301667916934),904,2397499356,,level_crossing,
osm_transport_points.905,POINT (90.53709481698075 26.47564375981534),905,2399677228,New Bongaigon,station,
osm_transport_points.906,POINT (90.60337404577308 24.691602356533508),906,2408445920,Ishwarganj Railway Station,station,
osm_transport_points.907,POINT (88.71016556209293 23.575719922319678),907,2407516860,Karpashdanga Bus Stop,bus_stop,
osm_transport_points.908,POINT (90.97276636264854 24.870755562402593),908,2409424649,Mohanganj Railway Station,station,
osm_transport_points.909,POINT (88.59644777882369 23.644393441753493),909,2407518365,,helipad,
osm_transport_points.910,POINT (91.98183057719041 22.297851928678682),910,2412035423,Potiya Railway Station,station,
osm_transport_points.911,POINT (90.56564483647526 24.763808680516888),911,2410010595,Gouripur Junction,station,
osm_transport_points.912,POINT (91.83349746165226 22.371262732148097),912,2410872633,,crossing,
osm_transport_points.913,POINT (89.17359822252848 26.001029975822433),913,2427785587,,level_crossing,
osm_transport_points.914,POINT (88.45423395551643 23.45844343442002),914,2425137061,,level_crossing,
osm_transport_points.915,POINT (89.71089925452776 23.74788211802786),915,2425716838,Paturia,station,
osm_transport_points.916,POINT (89.24057197581777 25.956449817965733),916,2427785354,,level_crossing,
osm_transport_points.917,POINT (89.85659148383303 23.613308148006126),917,2426538912,Tapakhola,bus_stop,
osm_transport_points.918,POINT (89.19986559833171 25.968818573383714),918,2427785447,,level_crossing,
osm_transport_points.919,POINT (89.45056957953705 25.845377698614158),919,2427824514,,level_crossing,
